04327;05152;01132;08295;00789;08704;00795;08635;00035;000;02310;007;
04390;05289;01178;08122;00744;07826;00729;07700;00035;000;01203;007;
03947;04700;01038;07561;00725;07916;00731;07845;00036;000;01001;007;
04006;04811;01076;07398;00683;07135;00671;07014;00036;000;01114;007;
03598;04283;00938;06898;00665;07198;00672;07130;00036;000;00340;007;
03645;04372;00968;06793;00629;06615;00620;06506;00035;000;00671;007;
03333;03972;00866;06393;00626;06659;00628;06593;00036;000;00262;007;
03375;04046;00885;06321;00590;06212;00584;06107;00036;000;00434;007;
03131;03731;00809;06014;00593;06251;00596;06182;00036;000;00120;007;
03170;03796;00824;05956;00563;05890;00562;05793;00036;000;00338;007;
02980;03541;00760;05721;00565;05932;00569;05864;00036;000;00499;006;
03011;03600;00771;05678;00545;05658;00546;05576;00036;000;00355;007;
02867;03412;00731;05504;00547;05706;00549;05639;00035;000;00459;006;
02895;03458;00740;05492;00537;05524;00536;05462;00036;000;00363;007;
02808;03335;00708;05385;00535;05584;00536;05516;00035;000;00384;006;
02826;03381;00719;05388;00529;05446;00527;05389;00035;000;00278;007;
02769;03294;00697;05309;00530;05507;00528;05444;00035;000;00459;006;
02785;03331;00708;05333;00527;05443;00520;05389;00036;000;00136;007;
02761;03296;00696;05305;00526;05508;00524;05448;00036;000;00028;007;
02784;03326;00704;05342;00527;05530;00527;05483;00036;000;00131;007;
02806;03358;00707;05402;00532;05614;00530;05555;00035;000;00184;007;
02834;03387;00714;05440;00534;05640;00534;05594;00036;000;00196;007;
02863;03427;00722;05515;00536;05737;00536;05676;00036;000;00194;007;
02891;03460;00729;05552;00540;05766;00540;05716;00036;000;00356;007;
02921;03504;00738;05634;00544;05868;00545;05803;00035;000;00345;007;
02955;03535;00746;05675;00546;05897;00549;05846;00036;000;00350;007;
02984;03583;00755;05760;00552;06004;00555;05938;00035;000;00344;007;
03019;03615;00761;05805;00554;06035;00559;05983;00035;000;00341;007;
03054;03664;00772;05895;00561;06146;00565;06083;00035;000;00447;007;
03089;03697;00779;05939;00563;06179;00568;06128;00036;000;00444;007;
03124;03751;00793;06035;00569;06299;00575;06230;00035;000;00538;007;
03165;03783;00799;06082;00572;06333;00579;06278;00035;000;00528;007;
03200;03842;00813;06183;00579;06463;00583;06389;00035;000;00632;007;
03241;03877;00823;06231;00581;06501;00588;06442;00036;000;00623;007;
03276;03942;00834;06339;00589;06634;00594;06560;00035;000;00852;007;
03320;03977;00846;06388;00592;06671;00600;06618;00035;000;00852;007;
03360;04042;00861;06496;00603;06811;00606;06742;00035;000;00975;007;
03403;04084;00868;06555;00605;06851;00614;06796;00035;000;00990;007;
03443;04154;00885;06672;00616;06999;00623;06926;00036;000;01125;007;
03492;04198;00894;06730;00620;07040;00628;06986;00035;000;01143;007;
03539;04268;00908;06860;00629;07201;00638;07127;00036;000;01292;007;
03592;04311;00919;06920;00634;07242;00642;07192;00035;000;01199;007;
03641;04388;00933;07057;00644;07415;00653;07343;00035;000;01337;007;
03695;04438;00945;07125;00651;07454;00661;07405;00035;000;01381;007;
03745;04519;00960;07269;00661;07640;00673;07568;00036;000;01576;007;
03800;04577;00977;07340;00666;07684;00678;07635;00035;000;01620;007;
03862;04659;00993;07495;00680;07886;00691;07814;00035;000;01714;007;
03923;04720;01007;07574;00684;07934;00698;07887;00035;000;01801;007;
03989;04809;01027;07748;00703;08148;00713;08090;00036;000;02058;007;
04050;04880;01041;07835;00708;08197;00717;08160;00035;000;01952;007;
04118;04978;01062;08021;00726;08442;00736;08380;00036;000;02327;007;
04191;05058;01076;08114;00730;08493;00741;08454;00035;000;02199;007;
04274;05157;01099;08321;00749;08759;00764;08704;00035;000;02616;007;
04344;05252;01113;08418;00753;08776;00765;08742;00035;000;02574;007;
04415;05338;01137;08612;00777;09074;00792;09014;00035;000;03066;007;
04510;05434;01154;08717;00783;09131;00797;09095;00036;000;02964;007;
04609;05559;01188;08970;00811;09470;00827;09405;00036;000;03542;007;
04711;05663;01211;09082;00819;09507;00830;09466;00036;000;03834;007;
04807;05786;01244;09342;00849;09883;00865;09816;00035;000;04695;007;
04920;05902;01264;09474;00858;09939;00873;09908;00035;000;04981;007;
05038;06053;01309;09781;00895;10371;00908;10305;00036;000;06024;007;
05169;06181;01333;09918;00899;10349;00913;10303;00036;000;06172;007;
05250;06292;01363;10169;00933;10798;00950;10732;00035;000;07273;007;
05380;06425;01391;10337;00946;10898;00960;10892;00035;000;07633;007;
05542;06661;01446;10777;00987;11474;01005;11403;00035;000;09068;007;
05715;06823;01477;10977;01002;11593;01018;11593;00035;000;09350;007;
05905;07105;01541;11499;01050;12283;01075;12211;00036;000;10774;007;
06114;07294;01587;11728;01066;12351;01081;12346;00036;000;10972;007;
06302;07560;01644;12239;01122;13119;01150;13048;00035;000;12566;007;
06525;07780;01701;12499;01137;13065;01148;13026;00035;000;12527;007;
06631;07931;01711;12820;01177;13753;01205;13681;00036;000;00252;000;
06833;08166;01795;13145;01204;13976;01231;14039;00035;000;00438;000;
07172;08631;01862;13957;01281;15067;01313;15004;00035;000;01686;000;
07472;08940;01973;14344;01292;14968;01312;14969;00035;000;01677;000;
07613;09117;01980;14769;01358;15983;01398;15921;00035;000;02737;000;
07919;09485;02100;15265;01392;16092;01414;16182;00036;000;03035;000;
08274;09901;02132;16012;01474;17337;01517;17283;00035;000;04256;000;
08659;10577;02378;15700;01279;13578;01242;13350;00035;000;00580;000;
06860;08146;01819;13200;01258;14075;01285;13994;00035;000;00797;000;
07142;08723;01993;12551;01055;10727;01025;10498;00035;000;07882;007;
05428;06407;01457;10353;01028;10915;01040;10830;00036;000;08083;007;
05593;06713;01548;10103;00921;09110;00886;08895;00036;000;04132;007;
04622;05434;01253;08752;00890;09201;00891;09111;00036;000;03653;007;
04711;05615;01305;08601;00819;08106;00797;07947;00036;000;01128;007;
04139;04837;01110;07816;00794;08182;00799;08107;00036;000;01125;007;
04194;04966;01152;07691;00745;07406;00731;07275;00036;000;01147;007;
03781;04439;01009;07159;00726;07483;00727;07409;00036;000;00622;007;
03830;04528;01038;07069;00683;06910;00671;06794;00035;000;00963;007;
03522;04147;00934;06683;00674;06978;00677;06903;00035;000;00353;007;
03562;04211;00943;06638;00635;06599;00630;06495;00036;000;00653;007;
03354;03969;00879;06392;00634;06671;00635;06593;00036;000;00397;007;
03389;04021;00885;06376;00609;06399;00609;06305;00036;000;00610;007;
03248;03849;00844;06207;00611;06469;00613;06397;00035;000;00324;007;
03276;03902;00852;06201;00593;06261;00595;06176;00035;000;00439;007;
03180;03766;00820;06083;00594;06334;00599;06262;00035;000;00299;007;
03206;03817;00828;06114;00588;06233;00591;06159;00035;000;00422;007;
03162;03757;00810;06066;00590;06316;00594;06244;00035;000;00430;007;
03195;03800;00819;06099;00587;06283;00590;06221;00035;000;00480;007;
03187;03799;00814;06124;00590;06390;00595;06316;00035;000;00519;007;
03225;03834;00822;06172;00592;06424;00598;06365;00035;000;00636;007;
03259;03894;00835;06270;00599;06556;00602;06478;00035;000;00696;007;
03300;03930;00843;06323;00600;06593;00606;06537;00035;000;00723;007;
03338;03990;00859;06424;00608;06730;00612;06656;00035;000;00833;007;
03378;04033;00865;06482;00609;06769;00617;06715;00035;000;00951;007;
03419;04099;00880;06595;00618;06916;00624;06840;00036;000;01076;007;
03464;04143;00889;06654;00620;06955;00629;06900;00035;000;01091;007;
03506;04213;00905;06775;00632;07109;00638;07036;00035;000;01233;007;
03559;04258;00914;06837;00634;07153;00642;07096;00036;000;01260;007;
03605;04334;00925;06971;00644;07319;00655;07244;00035;000;01283;007;
03656;04382;00939;07037;00648;07363;00657;07310;00035;000;01339;007;
03708;04461;00953;07176;00660;07541;00670;07469;00035;000;01487;007;
03764;04514;00967;07248;00664;07586;00677;07535;00036;000;01544;007;
03816;04600;00983;07399;00677;07781;00688;07707;00036;000;01634;007;
03878;04660;00996;07479;00680;07829;00692;07781;00035;000;01699;007;
03941;04743;01015;07649;00695;08039;00709;07977;00035;000;01943;007;
04003;04813;01028;07735;00701;08091;00712;08054;00035;000;02045;007;
04067;04915;01051;07916;00718;08331;00729;08267;00036;000;02240;007;
04138;04992;01067;08005;00725;08385;00736;08342;00036;000;02256;007;
04218;05096;01091;08204;00745;08647;00756;08585;00035;000;02530;007;
04297;05177;01105;08308;00749;08701;00762;08668;00036;000;02548;007;
04380;05292;01131;08537;00772;08992;00788;08934;00036;000;02902;007;
04470;05391;01145;08645;00776;09050;00790;09018;00036;000;02937;007;
04561;05512;01178;08888;00805;09380;00819;09311;00036;000;03371;007;
04663;05616;01198;09002;00810;09415;00824;09377;00035;000;03569;007;
04757;05732;01235;09246;00842;09781;00855;09714;00036;000;04453;007;
04872;05840;01254;09372;00847;09800;00863;09761;00036;000;04612;007;
04960;05963;01288;09626;00883;10199;00893;10132;00035;000;05595;007;
05082;06083;01310;09765;00891;10257;00903;10230;00036;000;05893;007;
05200;06254;01353;10103;00928;10727;00938;10655;00036;000;07031;007;
05345;06392;01380;10257;00935;10739;00949;10705;00035;000;07258;007;
05448;06541;01417;10566;00970;11240;00988;11168;00036;000;08479;007;
05602;06690;01449;10744;00980;11285;00993;11271;00035;000;08689;007;
05732;06900;01491;11156;01024;11893;01042;11822;00036;000;09974;007;
05923;07066;01537;11360;01039;11953;01049;11946;00035;000;10124;007;
06084;07323;01586;11844;01086;12665;01110;12592;00035;000;11616;007;
06301;07519;01642;12065;01096;12577;01104;12530;00035;000;11477;007;
06378;07632;01647;12308;01128;13127;01155;13046;00035;000;12608;007;
06564;07898;01762;12264;01064;11645;01046;11474;00036;000;09643;007;
05871;06993;01534;11289;01059;11965;01080;11885;00035;000;10183;007;
06036;07300;01618;11143;00974;10216;00941;10007;00036;000;06641;007;
05138;06107;01354;09842;00950;10367;00964;10288;00035;000;06735;007;
05272;06324;01438;09661;00874;09003;00853;08818;00035;000;03523;007;
04545;05381;01214;08666;00857;09103;00859;09026;00035;000;03233;007;
04633;05545;01273;08505;00798;08087;00779;07938;00035;000;01208;007;
04111;04838;01094;07798;00778;08170;00783;08095;00035;000;01077;007;
04170;04953;01133;07673;00731;07428;00718;07301;00035;000;01333;007;
03781;04449;00997;07180;00715;07504;00718;07431;00036;000;00613;007;
03822;04543;01027;07092;00677;06939;00664;06831;00035;000;00988;007;
03530;04165;00921;06719;00663;07013;00670;06937;00035;000;00403;007;
03568;04235;00940;06664;00630;06596;00623;06492;00035;000;00704;007;
03341;03965;00869;06385;00629;06660;00631;06584;00036;000;00376;007;
03377;04024;00881;06355;00601;06353;00600;06258;00035;000;00570;007;
03214;03821;00832;06163;00604;06413;00608;06345;00036;000;00324;007;
03250;03874;00841;06133;00583;06155;00586;06065;00035;000;00397;007;
03119;03709;00802;05975;00584;06221;00589;06147;00036;000;00237;007;
03152;03754;00811;05948;00565;05987;00571;05902;00035;000;00328;007;
03039;03609;00773;05823;00571;06051;00574;05981;00036;000;00150;007;
03063;03655;00784;05834;00564;05894;00565;05825;00035;000;00334;007;
02992;03560;00762;05738;00564;05964;00567;05896;00035;000;00180;007;
03019;03602;00766;05754;00557;05825;00557;05762;00035;000;00342;007;
02955;03520;00750;05673;00559;05897;00558;05830;00036;000;00138;007;
02980;03560;00758;05704;00556;05831;00555;05769;00036;000;00346;007;
02955;03527;00748;05677;00555;05905;00556;05839;00035;000;00255;007;
02981;03561;00756;05708;00555;05844;00553;05786;00035;000;00346;007;
02964;03537;00749;05693;00556;05926;00556;05859;00036;000;00285;007;
02991;03568;00757;05738;00557;05952;00558;05902;00035;000;00340;007;
03015;03615;00766;05811;00560;06053;00564;05988;00035;000;00335;007;
03053;03645;00773;05858;00562;06083;00565;06035;00036;000;00381;007;
03083;03690;00783;05940;00567;06196;00571;06128;00035;000;00447;007;
03118;03726;00790;05987;00569;06229;00574;06177;00035;000;00447;007;
03152;03778;00801;06082;00575;06350;00580;06279;00036;000;00532;007;
03192;03811;00809;06131;00578;06384;00585;06328;00035;000;00534;007;
03226;03874;00820;06230;00584;06515;00589;06439;00035;000;00750;007;
03272;03904;00832;06280;00586;06551;00594;06494;00036;000;00739;007;
03308;03965;00844;06385;00595;06686;00598;06614;00036;000;00839;007;
03346;04008;00855;06436;00598;06721;00607;06667;00035;000;00847;007;
03386;04075;00866;06550;00607;06867;00614;06793;00036;000;00975;007;
03430;04115;00876;06607;00610;06905;00619;06849;00035;000;00998;007;
03471;04187;00891;06726;00621;07055;00629;06984;00035;000;01229;007;
03524;04228;00901;06787;00623;07099;00632;07044;00036;000;01124;007;
03568;04304;00916;06913;00635;07261;00644;07187;00036;000;01276;007;
03624;04348;00929;06979;00639;07304;00648;07252;00036;000;01309;007;
03672;04425;00945;07114;00651;07478;00661;07404;00036;000;01488;007;
03729;04476;00955;07185;00656;07518;00666;07470;00036;000;01549;007;
03778;04559;00972;07333;00668;07709;00678;07639;00036;000;01602;007;
03837;04618;00986;07405;00673;07755;00686;07705;00036;000;01678;007;
03899;04705;01002;07570;00688;07964;00699;07893;00036;000;01871;007;
03962;04767;01017;07649;00693;08001;00705;07956;00036;000;01833;007;
04021;04855;01034;07822;00710;08224;00721;08164;00036;000;02132;007;
04090;04923;01053;07905;00714;08267;00725;08232;00035;000;02119;007;
04157;05021;01073;08093;00730;08520;00744;08462;00036;000;02373;007;
04229;05105;01086;08187;00738;08553;00749;08514;00036;000;02349;007;
04300;05200;01111;08383;00757;08831;00769;08775;00035;000;02671;007;
04383;05289;01125;08489;00764;08891;00775;08860;00036;000;02705;007;
04478;05414;01153;08732;00788;09207;00802;09144;00036;000;03238;007;
04570;05516;01173;08840;00792;09233;00805;09191;00036;000;03086;007;
04662;05616;01204;09067;00824;09575;00837;09510;00036;000;03883;007;
04763;05727;01225;09176;00825;09590;00842;09543;00035;000;04078;007;
04854;05830;01257;09419;00856;09967;00874;09901;00036;000;04942;007;
04962;05947;01275;09553;00864;10022;00883;09990;00035;000;05228;007;
05083;06103;01323;09862;00906;10459;00919;10396;00035;000;06300;007;
05212;06238;01344;10018;00913;10522;00927;10495;00036;000;06614;007;
05340;06417;01390;10377;00949;11026;00967;10956;00036;000;07832;007;
05492;06560;01423;10549;00963;11094;00974;11082;00035;000;08189;007;
05634;06775;01471;10966;01006;11681;01022;11614;00035;000;09516;007;
05814;06947;01507;11160;01015;11660;01025;11628;00035;000;09518;007;
05921;07091;01527;11442;01049;12200;01069;12129;00035;000;10617;007;
06073;07253;01581;11674;01071;12359;01085;12371;00036;000;10999;007;
06318;07579;01647;12277;01125;13156;01152;13089;00035;000;12647;007;
06536;07811;01706;12558;01145;13277;01168;13301;00035;000;12956;007;
06791;08159;01769;13208;01207;14214;01240;14142;00035;000;00805;000;
07051;08433;01853;13516;01215;13992;01227;13914;00035;000;00636;000;
07076;08484;01840;13735;01267;14795;01296;14729;00035;000;01397;000;
07341;08782;01939;14117;01290;14949;01320;15032;00035;000;01738;000;
07676;09238;01981;14917;01372;16145;01410;16087;00036;000;02913;000;
07999;09600;02123;15418;01391;16073;01410;16125;00036;000;02980;000;
08219;09852;02131;15966;01474;17365;01522;17308;00036;000;04290;000;
08605;10319;02281;16495;01470;16491;01454;16370;00035;000;03293;000;
08383;10008;02175;16218;01509;17657;01564;17599;00036;000;04630;000;
08766;10491;02327;16859;01518;17156;01521;17093;00035;000;04078;000;
08747;10445;02290;16937;01591;18508;01649;18456;00036;000;05563;000;
09177;10999;02448;17631;01578;17577;01565;17467;00036;000;04481;000;
08956;10679;02343;17323;01637;18950;01696;18908;00036;000;06049;000;
09395;11280;02520;18215;01664;18975;01696;19116;00035;000;06261;000;
09779;11684;02566;19018;01793;21007;01879;20985;00035;000;08333;000;
10371;12498;02821;19910;01754;19229;01712;19031;00035;000;06231;000;
09790;11638;02572;18916;01794;20843;01882;20810;00035;000;08178;000;
10322;12413;02827;19910;01793;19907;01789;19881;00036;000;07158;000;
10212;12148;02684;19751;01880;21890;01979;21862;00036;000;09342;000;
10807;13020;02968;20615;01798;19225;01737;18980;00035;000;06225;000;
09799;11614;02587;18877;01813;20796;01902;20762;00035;000;08158;000;
10325;12393;02841;19944;01820;20262;01838;20311;00035;000;07637;000;
10450;12407;02752;20205;01934;22449;02038;22424;00035;000;09969;000;
11082;13352;03065;21224;01863;19930;01802;19676;00035;000;06995;000;
10162;12031;02683;19573;01887;21669;01983;21637;00036;000;09131;000;
10733;12911;02972;20607;01839;19884;01801;19723;00035;000;07028;000;
10159;12069;02694;19611;01886;21720;01983;21689;00035;000;09179;000;
10760;12924;02966;20805;01891;20878;01895;20880;00035;000;08285;000;
10753;12751;02835;20772;01997;23173;02105;23154;00035;000;10783;000;
11425;13772;03180;21877;01920;20354;01842;20084;00035;000;07455;000;
10383;12274;02745;20002;01931;22185;02033;22153;00036;000;09709;000;
10991;13215;03050;21205;01924;21249;01935;21285;00036;000;08739;000;
10965;12995;02894;21188;02041;23693;02156;23684;00035;000;11371;000;
11672;14085;03263;22611;02023;21914;01976;21760;00035;000;09272;000;
11234;13280;02957;21715;02091;24381;02225;24376;00036;000;00137;001;
11998;14484;03362;22996;02000;20920;01901;20596;00035;000;08032;000;
10660;12600;02833;20533;01996;22836;02101;22821;00036;000;10457;000;
11349;13780;03218;21236;01763;18008;01674;17686;00035;000;04881;000;
09182;10838;02458;17590;01714;19070;01773;19021;00036;000;06276;000;
09765;12243;02950;16761;01295;12660;01242;12334;00036;000;12123;007;
06478;07533;01767;12248;01244;12988;01256;12899;00036;000;12622;007;
06719;08126;01952;11653;01016;09718;00977;09464;00035;000;05743;007;
04967;05753;01376;09350;00969;09817;00976;09734;00036;000;05761;007;
05079;06036;01435;09254;00877;08429;00846;08212;00035;000;02123;007;
04314;05010;01171;08094;00843;08482;00845;08399;00035;000;01830;007;
04379;05174;01229;07938;00777;07489;00758;07324;00036;000;01124;007;
03845;04473;01033;07227;00746;07554;00748;07468;00035;000;00442;007;
03889;04586;01073;07097;00701;06844;00685;06707;00036;000;00857;007;
03500;04102;00936;06613;00681;06898;00682;06816;00035;000;00218;007;
03551;04180;00955;06532;00634;06373;00620;06254;00036;000;00460;007;
03244;03819;00860;06164;00628;06414;00628;06336;00035;000;00151;007;
03286;03888;00867;06109;00591;06036;00585;05928;00035;000;00319;007;
03071;03624;00797;05853;00587;06081;00589;06008;00035;000;00028;007;
03100;03683;00804;05822;00566;05800;00567;05711;00035;000;00333;007;
02952;03496;00761;05642;00567;05853;00567;05785;00035;000;00028;007;
02981;03543;00764;05624;00554;05650;00555;05577;00036;000;00344;007;
02883;03411;00733;05505;00552;05711;00553;05643;00035;000;00467;006;
02903;03455;00744;05496;00542;05547;00542;05481;00035;000;00358;007;
02831;03348;00715;05409;00541;05609;00542;05541;00036;000;00452;006;
02848;03391;00724;05431;00539;05530;00534;05474;00035;000;00263;007;
02813;03344;00713;05389;00537;05597;00536;05531;00036;000;00506;006;
02830;03381;00719;05416;00535;05538;00530;05481;00036;000;00194;007;
02811;03354;00711;05394;00537;05606;00534;05544;00035;000;00095;007;
02837;03379;00717;05437;00537;05633;00536;05582;00036;000;00208;007;
02861;03419;00724;05500;00542;05719;00540;05659;00036;000;00182;007;
02887;03451;00731;05540;00542;05747;00543;05701;00035;000;00332;007;
02916;03493;00739;05615;00548;05846;00548;05784;00035;000;00317;007;
02948;03521;00745;05657;00549;05877;00551;05828;00035;000;00343;007;
02981;03568;00754;05742;00555;05981;00556;05917;00036;000;00340;007;
03013;03600;00759;05785;00556;06013;00558;05962;00035;000;00341;007;
03046;03650;00770;05872;00562;06125;00566;06059;00035;000;00403;007;
03083;03680;00778;05918;00563;06155;00569;06102;00036;000;00404;007;
03117;03735;00788;06014;00570;06276;00574;06206;00035;000;00488;007;
03154;03769;00798;06059;00570;06307;00577;06255;00035;000;00492;007;
03189;03826;00813;06157;00578;06438;00582;06364;00036;000;00588;007;
03227;03862;00821;06206;00581;06471;00587;06414;00036;000;00705;007;
03267;03922;00834;06309;00587;06606;00595;06530;00036;000;00797;007;
03308;03960;00843;06362;00589;06640;00597;06584;00035;000;00795;007;
03351;04020;00856;06471;00598;06781;00605;06705;00036;000;00914;007;
03391;04063;00864;06524;00602;06818;00611;06761;00035;000;00937;007;
03433;04128;00878;06641;00613;06966;00620;06890;00036;000;01057;007;
03478;04172;00889;06696;00617;07002;00626;06947;00035;000;01175;007;
03521;04246;00903;06820;00627;07159;00636;07087;00035;000;01188;007;
03573;04287;00913;06883;00630;07200;00640;07147;00035;000;01215;007;
03620;04362;00926;07017;00642;07366;00652;07296;00035;000;01377;007;
03675;04409;00942;07079;00647;07408;00657;07360;00035;000;01423;007;
03726;04489;00955;07224;00659;07586;00669;07524;00035;000;01610;007;
03780;04541;00970;07298;00663;07629;00676;07591;00036;000;01538;007;
03836;04625;00987;07452;00677;07828;00689;07765;00035;000;01767;007;
03895;04689;01001;07526;00682;07879;00693;07831;00035;000;01793;007;
03960;04780;01019;07692;00698;08093;00709;08029;00035;000;01906;007;
04026;04842;01032;07780;00702;08137;00713;08099;00035;000;01967;007;
04088;04939;01053;07963;00720;08374;00732;08317;00036;000;02195;007;
04158;05019;01067;08048;00724;08413;00735;08371;00035;000;02172;007;
04228;05109;01090;08235;00744;08676;00757;08608;00035;000;02579;007;
04309;05196;01105;08333;00749;08739;00762;08699;00036;000;02498;007;
04396;05316;01135;08561;00773;09034;00787;08968;00036;000;02984;007;
04484;05409;01150;08670;00778;09069;00790;09034;00035;000;02975;007;
04566;05526;01179;08904;00806;09399;00819;09335;00036;000;03406;007;
04672;05620;01201;09012;00810;09402;00823;09361;00035;000;03548;007;
04745;05722;01231;09230;00841;09759;00852;09691;00036;000;04411;007;
04861;05824;01246;09357;00847;09824;00864;09796;00036;000;04663;007;
04971;05986;01290;09667;00884;10240;00894;10170;00036;000;05674;007;
05105;06104;01315;09806;00891;10306;00907;10283;00035;000;05983;007;
05222;06288;01359;10157;00929;10784;00944;10710;00036;000;07188;007;
05374;06419;01390;10316;00939;10845;00953;10830;00036;000;07525;007;
05504;06621;01434;10710;00982;11395;00998;11322;00036;000;08854;007;
05677;06766;01483;10889;00990;11426;01002;11410;00035;000;09007;007;
05802;06988;01509;11295;01032;12048;01057;11974;00036;000;10297;007;
05999;07157;01557;11493;01045;11997;01058;11961;00035;000;10211;007;
06091;07288;01575;11764;01076;12561;01103;12488;00035;000;11391;007;
06251;07464;01633;12011;01102;12729;01122;12748;00035;000;11767;007;
06505;07828;01698;12658;01159;13589;01190;13520;00036;000;00058;000;
06747;08060;01768;12951;01175;13649;01200;13663;00036;000;00067;000;
06974;08377;01812;13550;01239;14594;01273;14520;00036;000;00213;000;
07234;08667;01907;13882;01249;14406;01262;14356;00035;000;01096;000;
07303;08746;01903;14159;01303;15289;01339;15219;00035;000;01950;000;
07587;09070;02009;14573;01321;15278;01343;15311;00035;000;02060;000;
07811;09351;02018;15109;01393;16309;01429;16242;00035;000;03103;000;
08129;09873;02184;15172;01265;13720;01242;13512;00035;000;00659;000;
06910;08257;01824;13342;01263;14234;01286;14154;00035;000;00902;000;
07212;08827;02017;12690;01057;10804;01028;10569;00036;000;08039;007;
05462;06441;01472;10422;01030;10984;01039;10898;00035;000;08221;007;
05637;06803;01578;10085;00906;08877;00863;08650;00035;000;03707;007;
04498;05280;01220;08515;00871;08930;00871;08854;00035;000;03035;007;
04586;05486;01287;08376;00789;07762;00767;07573;00035;000;01223;007;
03960;04621;01059;07465;00760;07803;00767;07723;00036;000;00616;007;
04008;04753;01107;07325;00712;06988;00693;06844;00036;000;01043;007;
03568;04180;00947;06750;00687;07038;00691;06958;00035;000;00208;007;
03610;04275;00979;06665;00643;06455;00628;06329;00035;000;00562;007;
03280;03865;00864;06242;00632;06489;00633;06417;00035;000;00201;007;
03321;03944;00882;06147;00590;06025;00579;05913;00036;000;00321;007;
03058;03612;00791;05837;00586;06057;00590;05987;00035;000;00468;006;
03089;03682;00807;05761;00556;05695;00553;05599;00036;000;00347;007;
02895;03427;00743;05536;00560;05734;00560;05667;00036;000;00343;006;
02924;03482;00752;05486;00536;05456;00536;05378;00035;000;00362;007;
02775;03290;00711;05309;00539;05503;00536;05438;00036;000;00255;006;
02797;03340;00720;05285;00523;05295;00521;05232;00036;000;00358;007;
02698;03198;00686;05162;00521;05347;00522;05283;00035;000;00258;006;
02714;03242;00696;05156;00509;05200;00511;05139;00036;000;00198;007;
02647;03143;00673;05066;00511;05250;00511;05193;00035;000;00174;006;
02661;03181;00681;05081;00502;05144;00506;05090;00035;000;00053;007;
02619;03114;00663;05016;00505;05197;00505;05142;00035;000;00197;006;
02632;03145;00674;05019;00496;05091;00499;05037;00036;000;00421;006;
02587;03084;00656;04962;00498;05144;00497;05091;00036;000;00066;006;
02601;03116;00666;04990;00494;05125;00496;05077;00035;000;00216;006;
02603;03109;00660;04997;00497;05188;00499;05133;00035;000;00261;006;
02621;03137;00665;05034;00497;05209;00499;05164;00035;000;00236;006;
02642;03162;00667;05086;00502;05277;00503;05223;00036;000;00287;006;
02666;03188;00673;05117;00503;05302;00503;05259;00035;000;00429;006;
02688;03221;00678;05182;00507;05381;00518;05318;00035;000;00499;006;
02714;03248;00681;05216;00509;05407;00511;05362;00035;000;00489;006;
02738;03286;00691;05280;00514;05491;00516;05434;00035;000;00050;007;
02766;03312;00697;05316;00517;05516;00517;05472;00036;000;00065;007;
02792;03351;00702;05391;00522;05606;00523;05547;00036;000;00150;007;
02824;03378;00704;05430;00526;05630;00527;05585;00036;000;00167;007;
02851;03420;00714;05502;00533;05725;00530;05666;00035;000;00278;007;
02883;03448;00722;05540;00534;05753;00533;05706;00036;000;00298;007;
02907;03497;00733;05621;00540;05851;00540;05791;00036;000;00287;007;
02943;03525;00738;05661;00542;05881;00543;05834;00035;000;00353;007;
02972;03572;00751;05742;00549;05987;00551;05923;00035;000;00329;007;
03009;03603;00757;05786;00550;06016;00553;05967;00035;000;00346;007;
03039;03655;00767;05875;00557;06131;00559;06066;00036;000;00408;007;
03075;03687;00774;05921;00560;06160;00565;06110;00035;000;00409;007;
03112;03739;00786;06017;00565;06281;00572;06214;00035;000;00496;007;
03149;03775;00795;06063;00568;06312;00574;06261;00035;000;00495;007;
03186;03830;00810;06162;00574;06443;00579;06367;00036;000;00589;007;
03226;03866;00819;06210;00577;06476;00584;06420;00035;000;00710;007;
03266;03925;00829;06315;00583;06613;00589;06535;00035;000;00807;007;
03306;03962;00840;06367;00587;06646;00595;06590;00036;000;00811;007;
03345;04026;00856;06473;00597;06787;00603;06711;00035;000;00925;007;
03384;04071;00866;06525;00602;06821;00610;06768;00035;000;00940;007;
03430;04133;00880;06641;00612;06968;00620;06896;00035;000;01066;007;
03476;04179;00887;06703;00614;07008;00623;06954;00035;000;01184;007;
03520;04249;00902;06825;00626;07164;00634;07094;00035;000;01195;007;
03574;04291;00914;06886;00630;07205;00637;07150;00036;000;01226;007;
03619;04367;00926;07019;00640;07371;00651;07300;00035;000;01383;007;
03674;04413;00940;07084;00643;07411;00654;07360;00035;000;01429;007;
03721;04494;00954;07224;00656;07590;00668;07521;00035;000;01610;007;
03782;04543;00969;07292;00661;07631;00674;07581;00035;000;01528;007;
03834;04626;00986;07444;00674;07824;00686;07762;00036;000;01746;007;
03892;04685;01000;07524;00681;07868;00693;07831;00035;000;01788;007;
03958;04770;01017;07694;00696;08085;00708;08025;00036;000;02032;007;
04024;04838;01030;07776;00700;08132;00713;08092;00035;000;01954;007;
04084;04937;01052;07953;00718;08370;00731;08305;00036;000;02307;007;
04157;05014;01067;08035;00723;08395;00734;08347;00035;000;02142;007;
04219;05100;01085;08213;00741;08655;00755;08585;00035;000;02539;007;
04298;05181;01103;08314;00748;08710;00760;08677;00036;000;02560;007;
04381;05299;01128;08545;00771;09005;00784;08942;00036;000;02926;007;
04470;05395;01145;08651;00774;09046;00787;09003;00036;000;02926;007;
